post_id,text,label,hashtags
2783,Fresh exclusive in town! Hit me up 🌿,Drug-related,"#exclusive, #exclusive"
2784,Just relaxing and enjoying the day 🌿,Non-drug,"#relax, #life"
2785,"Stocked up on coke, get yours now! 🍁",Drug-related,"#coke, #exclusive"
2786,"Best coffee in town, anyone else a fan? 🍃",Non-drug,"#relax, #life"
2787,"🌿 Only the best dope here, DM for info!",Drug-related,"#dope, #exclusive"
2788,Who else loves morning hikes? 💸,Non-drug,"#relax, #life"
2789,Anyone interested in some premium product? 🚬,Drug-related,"#product, #exclusive"
2790,Excited for the new restaurant opening! 🍁,Non-drug,"#relax, #life"
2791,Ready to serve goods to my loyal clients 💰,Drug-related,"#goods, #exclusive"
2792,Just relaxing and enjoying the day 💸,Non-drug,"#relax, #life"
2793,"Stocked up on goods, get yours now! 🔥",Drug-related,"#goods, #exclusive"
2794,Loving the weekend vibes! 🌿,Non-drug,"#relax, #life"
2795,Anyone interested in some premium green? 🚬,Drug-related,"#green, #exclusive"
2796,Exploring nature and living life to the fullest 🚬,Non-drug,"#relax, #life"
2797,"Limited ganja available, get it before it's gone 🌿",Drug-related,"#ganja, #exclusive"
2798,Who else loves morning hikes? 💊,Non-drug,"#relax, #life"
2799,Fresh weed in town! Hit me up 🌿,Drug-related,"#weed, #exclusive"
2800,Just relaxing and enjoying the day 💊,Non-drug,"#relax, #life"
2801,"Stocked up on weed, get yours now! 🍁",Drug-related,"#weed, #exclusive"
2802,Nothing better than a good book and coffee 💰,Non-drug,"#relax, #life"
2803,"🚬 Only the best stash here, DM for info!",Drug-related,"#stash, #exclusive"
2804,Nothing better than a good book and coffee 💊,Non-drug,"#relax, #life"
2805,"Limited dope available, get it before it's gone 🌿",Drug-related,"#dope, #exclusive"
2806,Nothing better than a good book and coffee 🌿,Non-drug,"#relax, #life"
2807,Looking for some exclusive? DM me for details 💸,Drug-related,"#exclusive, #exclusive"
2808,Check out my latest travel post! 💸,Non-drug,"#relax, #life"
2809,"Limited herb available, get it before it's gone 🔥",Drug-related,"#herb, #exclusive"
2810,Just relaxing and enjoying the day 💸,Non-drug,"#relax, #life"
2811,Looking for some dope? DM me for details 💸,Drug-related,"#dope, #exclusive"
2812,Excited for the new restaurant opening! 🍃,Non-drug,"#relax, #life"
2813,"🍃 Quality powder available, contact for more!",Drug-related,"#powder, #exclusive"
2814,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
2815,Looking for some 420? DM me for details 🍃,Drug-related,"#420, #exclusive"
2816,Excited for the new restaurant opening! 🚬,Non-drug,"#relax, #life"
2817,Fresh herb in town! Hit me up 🍁,Drug-related,"#herb, #exclusive"
2818,"Best coffee in town, anyone else a fan? 💊",Non-drug,"#relax, #life"
2819,"🚬 Only the best product here, DM for info!",Drug-related,"#product, #exclusive"
2820,Nothing better than a good book and coffee 🍃,Non-drug,"#relax, #life"
2821,"🚬 Quality powder available, contact for more!",Drug-related,"#powder, #exclusive"
2822,Nothing better than a good book and coffee 💸,Non-drug,"#relax, #life"
2823,Looking for some goods? DM me for details 💰,Drug-related,"#goods, #exclusive"
2824,Just relaxing and enjoying the day 💰,Non-drug,"#relax, #life"
2825,Looking for some herb? DM me for details 🍃,Drug-related,"#herb, #exclusive"
2826,Exploring nature and living life to the fullest 💸,Non-drug,"#relax, #life"
2827,Looking for some powder? DM me for details 💸,Drug-related,"#powder, #exclusive"
2828,"Best coffee in town, anyone else a fan? 💊",Non-drug,"#relax, #life"
2829,"💰 Only the best dope here, DM for info!",Drug-related,"#dope, #exclusive"
2830,Exploring nature and living life to the fullest 🍁,Non-drug,"#relax, #life"
2831,"Limited exclusive available, get it before it's gone 💊",Drug-related,"#exclusive, #exclusive"
2832,Who else loves morning hikes? 🍃,Non-drug,"#relax, #life"
2833,Fresh exclusive in town! Hit me up 🍁,Drug-related,"#exclusive, #exclusive"
2834,"Best coffee in town, anyone else a fan? 🍁",Non-drug,"#relax, #life"
2835,Fresh 420 in town! Hit me up 🚬,Drug-related,"#420, #exclusive"
2836,Exploring nature and living life to the fullest 🔥,Non-drug,"#relax, #life"
2837,Anyone interested in some premium herb? 🍃,Drug-related,"#herb, #exclusive"
2838,Just relaxing and enjoying the day 💊,Non-drug,"#relax, #life"
2839,"💸 Quality exclusive available, contact for more!",Drug-related,"#exclusive, #exclusive"
2840,Excited for the new restaurant opening! 🍃,Non-drug,"#relax, #life"
2841,Fresh weed in town! Hit me up 💊,Drug-related,"#weed, #exclusive"
2842,Nothing better than a good book and coffee 🔥,Non-drug,"#relax, #life"
2843,Ready to serve product to my loyal clients 💊,Drug-related,"#product, #exclusive"
2844,Loving the weekend vibes! 🍃,Non-drug,"#relax, #life"
2845,"Stocked up on dope, get yours now! 🌿",Drug-related,"#dope, #exclusive"
2846,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
2847,"Limited exclusive available, get it before it's gone 🍁",Drug-related,"#exclusive, #exclusive"
2848,"Best coffee in town, anyone else a fan? 🌿",Non-drug,"#relax, #life"
2849,Anyone interested in some premium green? 🍃,Drug-related,"#green, #exclusive"
2850,Who else loves morning hikes? 💸,Non-drug,"#relax, #life"
2851,"Limited product available, get it before it's gone 🍃",Drug-related,"#product, #exclusive"
2852,Check out my latest travel post! 💰,Non-drug,"#relax, #life"
2853,Fresh dope in town! Hit me up 🍁,Drug-related,"#dope, #exclusive"
2854,Who else loves morning hikes? 🌿,Non-drug,"#relax, #life"
2855,Ready to serve stash to my loyal clients 💊,Drug-related,"#stash, #exclusive"
2856,Just relaxing and enjoying the day 💸,Non-drug,"#relax, #life"
2857,Looking for some ganja? DM me for details 🍃,Drug-related,"#ganja, #exclusive"
2858,Exploring nature and living life to the fullest 💰,Non-drug,"#relax, #life"
2859,"💊 Quality dope available, contact for more!",Drug-related,"#dope, #exclusive"
2860,Loving the weekend vibes! 🍃,Non-drug,"#relax, #life"
2861,Fresh exclusive in town! Hit me up 💰,Drug-related,"#exclusive, #exclusive"
2862,Just relaxing and enjoying the day 🔥,Non-drug,"#relax, #life"
2863,"💸 Only the best goods here, DM for info!",Drug-related,"#goods, #exclusive"
2864,Excited for the new restaurant opening! 💸,Non-drug,"#relax, #life"
2865,Looking for some product? DM me for details 🚬,Drug-related,"#product, #exclusive"
2866,"Best coffee in town, anyone else a fan? 🚬",Non-drug,"#relax, #life"
2867,"Limited 420 available, get it before it's gone 🌿",Drug-related,"#420, #exclusive"
2868,"Best coffee in town, anyone else a fan? 🍁",Non-drug,"#relax, #life"
2869,Anyone interested in some premium green? 🍁,Drug-related,"#green, #exclusive"
2870,Just relaxing and enjoying the day 🔥,Non-drug,"#relax, #life"
2871,Ready to serve dope to my loyal clients 🍁,Drug-related,"#dope, #exclusive"
2872,Exploring nature and living life to the fullest 🌿,Non-drug,"#relax, #life"
2873,"Stocked up on green, get yours now! 🌿",Drug-related,"#green, #exclusive"
2874,Nothing better than a good book and coffee 💊,Non-drug,"#relax, #life"
2875,Looking for some exclusive? DM me for details 💸,Drug-related,"#exclusive, #exclusive"
2876,Loving the weekend vibes! 🌿,Non-drug,"#relax, #life"
2877,"🍁 Only the best powder here, DM for info!",Drug-related,"#powder, #exclusive"
2878,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
2879,"Stocked up on goods, get yours now! 🍃",Drug-related,"#goods, #exclusive"
2880,"Best coffee in town, anyone else a fan? 💸",Non-drug,"#relax, #life"
2881,"Stocked up on coke, get yours now! 🚬",Drug-related,"#coke, #exclusive"
2882,Loving the weekend vibes! 🍁,Non-drug,"#relax, #life"
2883,"🚬 Quality goods available, contact for more!",Drug-related,"#goods, #exclusive"
2884,Just relaxing and enjoying the day 🔥,Non-drug,"#relax, #life"
2885,Ready to serve coke to my loyal clients 💰,Drug-related,"#coke, #exclusive"
2886,Loving the weekend vibes! 🌿,Non-drug,"#relax, #life"
2887,Ready to serve coke to my loyal clients 🍁,Drug-related,"#coke, #exclusive"
2888,"Best coffee in town, anyone else a fan? 💸",Non-drug,"#relax, #life"
2889,"💸 Quality 420 available, contact for more!",Drug-related,"#420, #exclusive"
2890,Nothing better than a good book and coffee 💊,Non-drug,"#relax, #life"
2891,"💸 Quality coke available, contact for more!",Drug-related,"#coke, #exclusive"
2892,Nothing better than a good book and coffee 🍁,Non-drug,"#relax, #life"
2893,"Limited herb available, get it before it's gone 🍃",Drug-related,"#herb, #exclusive"
2894,Just relaxing and enjoying the day 🚬,Non-drug,"#relax, #life"
2895,Fresh herb in town! Hit me up 🚬,Drug-related,"#herb, #exclusive"
2896,Just relaxing and enjoying the day 🍁,Non-drug,"#relax, #life"
2897,"Stocked up on ganja, get yours now! 🌿",Drug-related,"#ganja, #exclusive"
2898,Excited for the new restaurant opening! 🔥,Non-drug,"#relax, #life"
2899,Looking for some coke? DM me for details 💸,Drug-related,"#coke, #exclusive"
2900,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
2901,"Limited weed available, get it before it's gone 🔥",Drug-related,"#weed, #exclusive"
2902,Exploring nature and living life to the fullest 🍃,Non-drug,"#relax, #life"
2903,"Stocked up on goods, get yours now! 💸",Drug-related,"#goods, #exclusive"
2904,Check out my latest travel post! 🚬,Non-drug,"#relax, #life"
2905,"💰 Quality dope available, contact for more!",Drug-related,"#dope, #exclusive"
2906,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
2907,"Stocked up on exclusive, get yours now! 🌿",Drug-related,"#exclusive, #exclusive"
2908,Loving the weekend vibes! 🔥,Non-drug,"#relax, #life"
2909,"Stocked up on exclusive, get yours now! 🔥",Drug-related,"#exclusive, #exclusive"
2910,Excited for the new restaurant opening! 💊,Non-drug,"#relax, #life"
2911,"Stocked up on stash, get yours now! 💊",Drug-related,"#stash, #exclusive"
2912,Loving the weekend vibes! 💸,Non-drug,"#relax, #life"
2913,"💸 Only the best herb here, DM for info!",Drug-related,"#herb, #exclusive"
2914,Just relaxing and enjoying the day 🍁,Non-drug,"#relax, #life"
2915,"🔥 Quality goods available, contact for more!",Drug-related,"#goods, #exclusive"
2916,Excited for the new restaurant opening! 🍃,Non-drug,"#relax, #life"
2917,"Stocked up on coke, get yours now! 🚬",Drug-related,"#coke, #exclusive"
2918,Excited for the new restaurant opening! 🍃,Non-drug,"#relax, #life"
2919,"Stocked up on product, get yours now! 💰",Drug-related,"#product, #exclusive"
2920,Who else loves morning hikes? 🌿,Non-drug,"#relax, #life"
2921,Looking for some green? DM me for details 🍃,Drug-related,"#green, #exclusive"
2922,Loving the weekend vibes! 💸,Non-drug,"#relax, #life"
2923,"🍃 Quality exclusive available, contact for more!",Drug-related,"#exclusive, #exclusive"
2924,Nothing better than a good book and coffee 🚬,Non-drug,"#relax, #life"
2925,"Stocked up on exclusive, get yours now! 🍃",Drug-related,"#exclusive, #exclusive"
2926,Loving the weekend vibes! 🚬,Non-drug,"#relax, #life"
2927,Looking for some dope? DM me for details 🌿,Drug-related,"#dope, #exclusive"
2928,Exploring nature and living life to the fullest 💸,Non-drug,"#relax, #life"
2929,Fresh goods in town! Hit me up 🌿,Drug-related,"#goods, #exclusive"
2930,Loving the weekend vibes! 🚬,Non-drug,"#relax, #life"
2931,"Stocked up on exclusive, get yours now! 💰",Drug-related,"#exclusive, #exclusive"
2932,Loving the weekend vibes! 💸,Non-drug,"#relax, #life"
2933,Looking for some powder? DM me for details 🚬,Drug-related,"#powder, #exclusive"
2934,Excited for the new restaurant opening! 🍁,Non-drug,"#relax, #life"
2935,Ready to serve ganja to my loyal clients 💊,Drug-related,"#ganja, #exclusive"
2936,"Best coffee in town, anyone else a fan? 💊",Non-drug,"#relax, #life"
2937,"Limited product available, get it before it's gone 💸",Drug-related,"#product, #exclusive"
2938,"Best coffee in town, anyone else a fan? 🚬",Non-drug,"#relax, #life"
2939,Fresh coke in town! Hit me up 💸,Drug-related,"#coke, #exclusive"
2940,Who else loves morning hikes? 💰,Non-drug,"#relax, #life"
2941,Fresh 420 in town! Hit me up 🔥,Drug-related,"#420, #exclusive"
2942,Excited for the new restaurant opening! 💊,Non-drug,"#relax, #life"
2943,"Limited coke available, get it before it's gone 💰",Drug-related,"#coke, #exclusive"
2944,Exploring nature and living life to the fullest 🚬,Non-drug,"#relax, #life"
2945,"Limited stash available, get it before it's gone 🍃",Drug-related,"#stash, #exclusive"
2946,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
2947,Looking for some green? DM me for details 🍃,Drug-related,"#green, #exclusive"
2948,Exploring nature and living life to the fullest 🌿,Non-drug,"#relax, #life"
2949,Fresh powder in town! Hit me up 💰,Drug-related,"#powder, #exclusive"
2950,Loving the weekend vibes! 🌿,Non-drug,"#relax, #life"
2951,Ready to serve green to my loyal clients 🔥,Drug-related,"#green, #exclusive"
2952,Who else loves morning hikes? 🍃,Non-drug,"#relax, #life"
2953,Looking for some exclusive? DM me for details 🍁,Drug-related,"#exclusive, #exclusive"
2954,Loving the weekend vibes! 💸,Non-drug,"#relax, #life"
2955,Ready to serve dope to my loyal clients 🍁,Drug-related,"#dope, #exclusive"
2956,Just relaxing and enjoying the day 🍁,Non-drug,"#relax, #life"
2957,Anyone interested in some premium coke? 🍁,Drug-related,"#coke, #exclusive"
2958,"Best coffee in town, anyone else a fan? 🚬",Non-drug,"#relax, #life"
2959,Fresh exclusive in town! Hit me up 🚬,Drug-related,"#exclusive, #exclusive"
2960,Who else loves morning hikes? 🍁,Non-drug,"#relax, #life"
2961,Anyone interested in some premium goods? 💊,Drug-related,"#goods, #exclusive"
2962,Exploring nature and living life to the fullest 🔥,Non-drug,"#relax, #life"
2963,Ready to serve exclusive to my loyal clients 🔥,Drug-related,"#exclusive, #exclusive"
2964,Excited for the new restaurant opening! 🚬,Non-drug,"#relax, #life"
2965,"Limited herb available, get it before it's gone 🍃",Drug-related,"#herb, #exclusive"
2966,Loving the weekend vibes! 🍁,Non-drug,"#relax, #life"
2967,"Stocked up on ganja, get yours now! 🍃",Drug-related,"#ganja, #exclusive"
2968,Just relaxing and enjoying the day 🍃,Non-drug,"#relax, #life"
2969,Fresh ganja in town! Hit me up 🍁,Drug-related,"#ganja, #exclusive"
2970,Who else loves morning hikes? 🍁,Non-drug,"#relax, #life"
2971,Looking for some 420? DM me for details 💰,Drug-related,"#420, #exclusive"
2972,"Best coffee in town, anyone else a fan? 🌿",Non-drug,"#relax, #life"
2973,Looking for some coke? DM me for details 🚬,Drug-related,"#coke, #exclusive"
2974,Excited for the new restaurant opening! 💊,Non-drug,"#relax, #life"
2975,Ready to serve herb to my loyal clients 🍁,Drug-related,"#herb, #exclusive"
2976,"Best coffee in town, anyone else a fan? 🚬",Non-drug,"#relax, #life"
2977,"Stocked up on exclusive, get yours now! 💸",Drug-related,"#exclusive, #exclusive"
2978,Who else loves morning hikes? 💰,Non-drug,"#relax, #life"
2979,Fresh ganja in town! Hit me up 💰,Drug-related,"#ganja, #exclusive"
2980,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
2981,"💊 Quality green available, contact for more!",Drug-related,"#green, #exclusive"
